source,LOSAng
demandMatrix-abilene-zhang-5min-20040518-0535.txt,478.92899500000004
demandMatrix-abilene-zhang-5min-20040518-0540.txt,471.088568
demandMatrix-abilene-zhang-5min-20040518-0545.txt,458.984774
demandMatrix-abilene-zhang-5min-20040518-0550.txt,479.76738100000006
demandMatrix-abilene-zhang-5min-20040518-0555.txt,455.0693809999999
demandMatrix-abilene-zhang-5min-20040518-0600.txt,455.012328
demandMatrix-abilene-zhang-5min-20040518-0605.txt,465.21173300000004
demandMatrix-abilene-zhang-5min-20040518-0610.txt,446.09446599999995
demandMatrix-abilene-zhang-5min-20040518-0615.txt,431.674632
demandMatrix-abilene-zhang-5min-20040518-0620.txt,456.75602100000003
demandMatrix-abilene-zhang-5min-20040518-0625.txt,450.31875699999995
demandMatrix-abilene-zhang-5min-20040518-0630.txt,466.25514599999997
demandMatrix-abilene-zhang-5min-20040518-0635.txt,458.545768
demandMatrix-abilene-zhang-5min-20040518-0640.txt,455.645943
demandMatrix-abilene-zhang-5min-20040518-0645.txt,458.632419
demandMatrix-abilene-zhang-5min-20040518-0650.txt,483.233645
demandMatrix-abilene-zhang-5min-20040518-0655.txt,469.63520299999993
demandMatrix-abilene-zhang-5min-20040518-0700.txt,452.615032
demandMatrix-abilene-zhang-5min-20040518-0705.txt,454.586359
demandMatrix-abilene-zhang-5min-20040518-0710.txt,454.0173920000001
demandMatrix-abilene-zhang-5min-20040518-0715.txt,499.79552800000005
demandMatrix-abilene-zhang-5min-20040518-0720.txt,509.218568
demandMatrix-abilene-zhang-5min-20040518-0725.txt,484.26366499999995
demandMatrix-abilene-zhang-5min-20040518-0730.txt,500.652457
demandMatrix-abilene-zhang-5min-20040518-0735.txt,497.846806
demandMatrix-abilene-zhang-5min-20040518-0740.txt,497.42409
demandMatrix-abilene-zhang-5min-20040518-0745.txt,498.37919999999997
demandMatrix-abilene-zhang-5min-20040518-0750.txt,484.960685
demandMatrix-abilene-zhang-5min-20040518-0755.txt,457.44606400000004
demandMatrix-abilene-zhang-5min-20040518-0800.txt,509.16824999999994
demandMatrix-abilene-zhang-5min-20040518-0805.txt,498.15387000000004
demandMatrix-abilene-zhang-5min-20040518-0810.txt,502.74404300000003
demandMatrix-abilene-zhang-5min-20040518-0815.txt,501.664445
demandMatrix-abilene-zhang-5min-20040518-0820.txt,510.49972599999995
demandMatrix-abilene-zhang-5min-20040518-0825.txt,472.91994100000005
demandMatrix-abilene-zhang-5min-20040518-0830.txt,462.838759
demandMatrix-abilene-zhang-5min-20040518-0835.txt,479.35603000000003
demandMatrix-abilene-zhang-5min-20040518-0840.txt,499.308259
demandMatrix-abilene-zhang-5min-20040518-0845.txt,498.89905400000004
demandMatrix-abilene-zhang-5min-20040518-0850.txt,485.21684400000004
demandMatrix-abilene-zhang-5min-20040518-0855.txt,468.470969
demandMatrix-abilene-zhang-5min-20040518-0900.txt,480.23359999999997
demandMatrix-abilene-zhang-5min-20040518-0905.txt,466.29851199999996
demandMatrix-abilene-zhang-5min-20040518-0910.txt,443.6966
demandMatrix-abilene-zhang-5min-20040518-0915.txt,456.871865
demandMatrix-abilene-zhang-5min-20040518-0920.txt,462.80027199999995
demandMatrix-abilene-zhang-5min-20040518-0925.txt,464.142206
demandMatrix-abilene-zhang-5min-20040518-0930.txt,478.68615600000004
demandMatrix-abilene-zhang-5min-20040518-0935.txt,453.73153399999995
demandMatrix-abilene-zhang-5min-20040518-0940.txt,434.71480399999996
demandMatrix-abilene-zhang-5min-20040518-0945.txt,445.097264
demandMatrix-abilene-zhang-5min-20040518-0950.txt,441.54559500000005
demandMatrix-abilene-zhang-5min-20040518-0955.txt,382.699735
demandMatrix-abilene-zhang-5min-20040518-1000.txt,396.15308100000004
demandMatrix-abilene-zhang-5min-20040518-1005.txt,401.142783
demandMatrix-abilene-zhang-5min-20040518-1010.txt,412.34154899999993
demandMatrix-abilene-zhang-5min-20040518-1015.txt,409.669424
demandMatrix-abilene-zhang-5min-20040518-1020.txt,441.04889899999995
demandMatrix-abilene-zhang-5min-20040518-1025.txt,432.59843099999995
demandMatrix-abilene-zhang-5min-20040518-1030.txt,448.56984400000005
demandMatrix-abilene-zhang-5min-20040518-1035.txt,425.29858300000006
demandMatrix-abilene-zhang-5min-20040518-1040.txt,442.45792800000004
demandMatrix-abilene-zhang-5min-20040518-1045.txt,442.214104
demandMatrix-abilene-zhang-5min-20040518-1050.txt,403.4245240000001
demandMatrix-abilene-zhang-5min-20040518-1055.txt,411.038
demandMatrix-abilene-zhang-5min-20040518-1100.txt,441.38578400000006
demandMatrix-abilene-zhang-5min-20040518-1105.txt,407.764993
demandMatrix-abilene-zhang-5min-20040518-1110.txt,422.03407200000004
demandMatrix-abilene-zhang-5min-20040518-1115.txt,417.87967399999997
demandMatrix-abilene-zhang-5min-20040518-1120.txt,466.392533
demandMatrix-abilene-zhang-5min-20040518-1125.txt,442.787917
demandMatrix-abilene-zhang-5min-20040518-1130.txt,411.702309
demandMatrix-abilene-zhang-5min-20040518-1135.txt,401.79582999999997
demandMatrix-abilene-zhang-5min-20040518-1140.txt,397.416641
demandMatrix-abilene-zhang-5min-20040518-1145.txt,408.92826199999996
demandMatrix-abilene-zhang-5min-20040518-1150.txt,425.769066
demandMatrix-abilene-zhang-5min-20040518-1155.txt,411.532092
demandMatrix-abilene-zhang-5min-20040518-1200.txt,423.10152899999997
demandMatrix-abilene-zhang-5min-20040518-1205.txt,428.476093
demandMatrix-abilene-zhang-5min-20040518-1210.txt,444.10140000000007
demandMatrix-abilene-zhang-5min-20040518-1215.txt,438.246693
demandMatrix-abilene-zhang-5min-20040518-1220.txt,488.72435699999994
demandMatrix-abilene-zhang-5min-20040518-1225.txt,452.06118000000004
demandMatrix-abilene-zhang-5min-20040518-1230.txt,478.58983700000005
demandMatrix-abilene-zhang-5min-20040518-1235.txt,475.22151
demandMatrix-abilene-zhang-5min-20040518-1240.txt,473.56649600000003
demandMatrix-abilene-zhang-5min-20040518-1245.txt,484.80837600000007
demandMatrix-abilene-zhang-5min-20040518-1250.txt,510.91932800000006
demandMatrix-abilene-zhang-5min-20040518-1255.txt,511.70998899999995
demandMatrix-abilene-zhang-5min-20040518-1300.txt,517.265931
demandMatrix-abilene-zhang-5min-20040518-1305.txt,502.378425
demandMatrix-abilene-zhang-5min-20040518-1310.txt,519.978064
demandMatrix-abilene-zhang-5min-20040518-1315.txt,513.97513
demandMatrix-abilene-zhang-5min-20040518-1320.txt,527.177784
demandMatrix-abilene-zhang-5min-20040518-1325.txt,525.670188
demandMatrix-abilene-zhang-5min-20040518-1330.txt,540.806238
demandMatrix-abilene-zhang-5min-20040518-1335.txt,529.379163
demandMatrix-abilene-zhang-5min-20040518-1340.txt,543.283515
demandMatrix-abilene-zhang-5min-20040518-1345.txt,542.412155
demandMatrix-abilene-zhang-5min-20040518-1350.txt,518.668573
demandMatrix-abilene-zhang-5min-20040518-1355.txt,552.535359
demandMatrix-abilene-zhang-5min-20040518-1400.txt,612.319482
demandMatrix-abilene-zhang-5min-20040518-1405.txt,571.282944
demandMatrix-abilene-zhang-5min-20040518-1410.txt,601.863246
demandMatrix-abilene-zhang-5min-20040518-1415.txt,578.367255
demandMatrix-abilene-zhang-5min-20040518-1420.txt,593.6830540000001
demandMatrix-abilene-zhang-5min-20040518-1425.txt,586.533804
demandMatrix-abilene-zhang-5min-20040518-1430.txt,604.253157
demandMatrix-abilene-zhang-5min-20040518-1435.txt,591.981597
demandMatrix-abilene-zhang-5min-20040518-1440.txt,581.068674
demandMatrix-abilene-zhang-5min-20040518-1445.txt,594.0642149999999
demandMatrix-abilene-zhang-5min-20040518-1450.txt,576.827337
demandMatrix-abilene-zhang-5min-20040518-1455.txt,564.837933
demandMatrix-abilene-zhang-5min-20040518-1500.txt,574.4168750000001
demandMatrix-abilene-zhang-5min-20040518-1505.txt,558.630933
demandMatrix-abilene-zhang-5min-20040518-1510.txt,573.8745529999999
demandMatrix-abilene-zhang-5min-20040518-1515.txt,562.364537
demandMatrix-abilene-zhang-5min-20040518-1520.txt,628.009466
demandMatrix-abilene-zhang-5min-20040518-1525.txt,611.2599019999999
demandMatrix-abilene-zhang-5min-20040518-1530.txt,622.810529
demandMatrix-abilene-zhang-5min-20040518-1535.txt,581.5835050000001
demandMatrix-abilene-zhang-5min-20040518-1540.txt,578.427208
demandMatrix-abilene-zhang-5min-20040518-1545.txt,591.708365
demandMatrix-abilene-zhang-5min-20040518-1550.txt,611.154311
demandMatrix-abilene-zhang-5min-20040518-1555.txt,590.526567
demandMatrix-abilene-zhang-5min-20040518-1600.txt,589.2703180000001
demandMatrix-abilene-zhang-5min-20040518-1605.txt,587.4628319999999
demandMatrix-abilene-zhang-5min-20040518-1610.txt,582.7151759999999
demandMatrix-abilene-zhang-5min-20040518-1615.txt,599.340996
demandMatrix-abilene-zhang-5min-20040518-1620.txt,604.638805
demandMatrix-abilene-zhang-5min-20040518-1625.txt,631.203876
demandMatrix-abilene-zhang-5min-20040518-1630.txt,596.91731
demandMatrix-abilene-zhang-5min-20040518-1635.txt,580.444221
demandMatrix-abilene-zhang-5min-20040518-1640.txt,600.425592
demandMatrix-abilene-zhang-5min-20040518-1645.txt,621.353078
demandMatrix-abilene-zhang-5min-20040518-1650.txt,640.3476739999999
demandMatrix-abilene-zhang-5min-20040518-1655.txt,632.476579
demandMatrix-abilene-zhang-5min-20040518-1700.txt,657.5893159999999
demandMatrix-abilene-zhang-5min-20040518-1705.txt,641.188259
demandMatrix-abilene-zhang-5min-20040518-1710.txt,647.284594
demandMatrix-abilene-zhang-5min-20040518-1715.txt,644.943838
demandMatrix-abilene-zhang-5min-20040518-1720.txt,725.141511
demandMatrix-abilene-zhang-5min-20040518-1725.txt,670.6358070000001
demandMatrix-abilene-zhang-5min-20040518-1730.txt,615.744751
demandMatrix-abilene-zhang-5min-20040518-1735.txt,594.975645
demandMatrix-abilene-zhang-5min-20040518-1740.txt,625.932058
demandMatrix-abilene-zhang-5min-20040518-1745.txt,653.64088
demandMatrix-abilene-zhang-5min-20040518-1750.txt,645.8346250000001
demandMatrix-abilene-zhang-5min-20040518-1755.txt,648.774618
demandMatrix-abilene-zhang-5min-20040518-1800.txt,634.203442
demandMatrix-abilene-zhang-5min-20040518-1805.txt,670.044333
demandMatrix-abilene-zhang-5min-20040518-1810.txt,658.746664
demandMatrix-abilene-zhang-5min-20040518-1815.txt,677.77971
demandMatrix-abilene-zhang-5min-20040518-1820.txt,672.4750829999999
demandMatrix-abilene-zhang-5min-20040518-1825.txt,686.8780630000001
demandMatrix-abilene-zhang-5min-20040518-1830.txt,669.7601419999999
demandMatrix-abilene-zhang-5min-20040518-1835.txt,645.159226
demandMatrix-abilene-zhang-5min-20040518-1840.txt,665.562915
demandMatrix-abilene-zhang-5min-20040518-1845.txt,653.88054
demandMatrix-abilene-zhang-5min-20040518-1850.txt,663.64397
demandMatrix-abilene-zhang-5min-20040518-1855.txt,640.591387
demandMatrix-abilene-zhang-5min-20040518-1900.txt,630.050682
demandMatrix-abilene-zhang-5min-20040518-1905.txt,629.103865
demandMatrix-abilene-zhang-5min-20040518-1910.txt,659.09749
demandMatrix-abilene-zhang-5min-20040518-1915.txt,644.7426780000001
demandMatrix-abilene-zhang-5min-20040518-1920.txt,689.4313240000001
demandMatrix-abilene-zhang-5min-20040518-1925.txt,681.563343
demandMatrix-abilene-zhang-5min-20040518-1930.txt,671.341905
demandMatrix-abilene-zhang-5min-20040518-1935.txt,680.63568
demandMatrix-abilene-zhang-5min-20040518-1940.txt,634.017598
demandMatrix-abilene-zhang-5min-20040518-1945.txt,668.796645
demandMatrix-abilene-zhang-5min-20040518-1950.txt,671.615894
demandMatrix-abilene-zhang-5min-20040518-1955.txt,640.279086
demandMatrix-abilene-zhang-5min-20040518-2000.txt,656.156949
demandMatrix-abilene-zhang-5min-20040518-2005.txt,656.140548
demandMatrix-abilene-zhang-5min-20040518-2010.txt,682.529976
demandMatrix-abilene-zhang-5min-20040518-2015.txt,668.2702039999999
demandMatrix-abilene-zhang-5min-20040518-2020.txt,674.782723
demandMatrix-abilene-zhang-5min-20040518-2025.txt,668.6495780000001
demandMatrix-abilene-zhang-5min-20040518-2030.txt,646.0812970000001
demandMatrix-abilene-zhang-5min-20040518-2035.txt,586.4399900000001
demandMatrix-abilene-zhang-5min-20040518-2040.txt,671.0738110000001
demandMatrix-abilene-zhang-5min-20040518-2045.txt,698.6364960000001
demandMatrix-abilene-zhang-5min-20040518-2050.txt,674.9927889999999
demandMatrix-abilene-zhang-5min-20040518-2055.txt,622.335496
demandMatrix-abilene-zhang-5min-20040518-2100.txt,594.721068
demandMatrix-abilene-zhang-5min-20040518-2105.txt,640.5567199999999
demandMatrix-abilene-zhang-5min-20040518-2110.txt,646.7442050000001
demandMatrix-abilene-zhang-5min-20040518-2115.txt,693.776971
demandMatrix-abilene-zhang-5min-20040518-2120.txt,693.245613
demandMatrix-abilene-zhang-5min-20040518-2125.txt,702.7547490000001
demandMatrix-abilene-zhang-5min-20040518-2130.txt,664.91758
demandMatrix-abilene-zhang-5min-20040518-2135.txt,606.841511
demandMatrix-abilene-zhang-5min-20040518-2140.txt,610.186968
demandMatrix-abilene-zhang-5min-20040518-2145.txt,601.967899
demandMatrix-abilene-zhang-5min-20040518-2150.txt,611.117941
demandMatrix-abilene-zhang-5min-20040518-2155.txt,596.186581
demandMatrix-abilene-zhang-5min-20040518-2200.txt,597.474234
demandMatrix-abilene-zhang-5min-20040518-2205.txt,588.429501
demandMatrix-abilene-zhang-5min-20040518-2210.txt,593.416637
demandMatrix-abilene-zhang-5min-20040518-2215.txt,615.894488
demandMatrix-abilene-zhang-5min-20040518-2220.txt,608.2500130000001
demandMatrix-abilene-zhang-5min-20040518-2225.txt,623.151607
demandMatrix-abilene-zhang-5min-20040518-2230.txt,705.053849
demandMatrix-abilene-zhang-5min-20040518-2235.txt,667.289265
demandMatrix-abilene-zhang-5min-20040518-2240.txt,658.3577869999999
demandMatrix-abilene-zhang-5min-20040518-2245.txt,631.89772
demandMatrix-abilene-zhang-5min-20040518-2250.txt,630.147605
demandMatrix-abilene-zhang-5min-20040518-2255.txt,641.6878019999999
demandMatrix-abilene-zhang-5min-20040518-2300.txt,626.915474
demandMatrix-abilene-zhang-5min-20040518-2305.txt,616.664003
demandMatrix-abilene-zhang-5min-20040518-2310.txt,623.478796
demandMatrix-abilene-zhang-5min-20040518-2315.txt,603.953024
demandMatrix-abilene-zhang-5min-20040518-2320.txt,634.0075959999999
demandMatrix-abilene-zhang-5min-20040518-2325.txt,597.3647629999999
demandMatrix-abilene-zhang-5min-20040518-2330.txt,568.297104
demandMatrix-abilene-zhang-5min-20040518-2335.txt,581.3928930000001
demandMatrix-abilene-zhang-5min-20040518-2340.txt,596.7014869999999
demandMatrix-abilene-zhang-5min-20040518-2345.txt,615.147326
demandMatrix-abilene-zhang-5min-20040518-2350.txt,586.534635
demandMatrix-abilene-zhang-5min-20040518-2355.txt,582.375628
demandMatrix-abilene-zhang-5min-20040519-0000.txt,649.088818
demandMatrix-abilene-zhang-5min-20040519-0005.txt,535.7682599999999
demandMatrix-abilene-zhang-5min-20040519-0010.txt,530.8409800000001
demandMatrix-abilene-zhang-5min-20040519-0015.txt,570.352142
demandMatrix-abilene-zhang-5min-20040519-0020.txt,550.208402
demandMatrix-abilene-zhang-5min-20040519-0025.txt,595.269674
demandMatrix-abilene-zhang-5min-20040519-0030.txt,630.517202
demandMatrix-abilene-zhang-5min-20040519-0035.txt,615.512892
demandMatrix-abilene-zhang-5min-20040519-0040.txt,594.920455
demandMatrix-abilene-zhang-5min-20040519-0045.txt,611.168048
demandMatrix-abilene-zhang-5min-20040519-0050.txt,630.951778
demandMatrix-abilene-zhang-5min-20040519-0055.txt,613.647307
demandMatrix-abilene-zhang-5min-20040519-0100.txt,668.4499959999999
demandMatrix-abilene-zhang-5min-20040519-0105.txt,605.970123
demandMatrix-abilene-zhang-5min-20040519-0110.txt,595.599943
demandMatrix-abilene-zhang-5min-20040519-0115.txt,649.4925400000001
demandMatrix-abilene-zhang-5min-20040519-0120.txt,685.3033119999999
demandMatrix-abilene-zhang-5min-20040519-0125.txt,561.1819859999999
demandMatrix-abilene-zhang-5min-20040519-0130.txt,621.6288159999999
demandMatrix-abilene-zhang-5min-20040519-0135.txt,614.988499
demandMatrix-abilene-zhang-5min-20040519-0140.txt,578.193319
demandMatrix-abilene-zhang-5min-20040519-0145.txt,588.962581
demandMatrix-abilene-zhang-5min-20040519-0150.txt,573.6144089999999
demandMatrix-abilene-zhang-5min-20040519-0155.txt,575.871001
demandMatrix-abilene-zhang-5min-20040519-0200.txt,608.784062
demandMatrix-abilene-zhang-5min-20040519-0205.txt,591.356372
demandMatrix-abilene-zhang-5min-20040519-0210.txt,573.19896
demandMatrix-abilene-zhang-5min-20040519-0215.txt,571.722309
demandMatrix-abilene-zhang-5min-20040519-0220.txt,586.362184
demandMatrix-abilene-zhang-5min-20040519-0225.txt,580.927214
demandMatrix-abilene-zhang-5min-20040519-0230.txt,622.088243
demandMatrix-abilene-zhang-5min-20040519-0235.txt,567.7702700000001
demandMatrix-abilene-zhang-5min-20040519-0240.txt,550.038415
demandMatrix-abilene-zhang-5min-20040519-0245.txt,563.26948
demandMatrix-abilene-zhang-5min-20040519-0250.txt,590.8626459999999
demandMatrix-abilene-zhang-5min-20040519-0255.txt,588.4921390000001
demandMatrix-abilene-zhang-5min-20040519-0300.txt,571.895871
demandMatrix-abilene-zhang-5min-20040519-0305.txt,551.194671
demandMatrix-abilene-zhang-5min-20040519-0310.txt,601.8935530000001
demandMatrix-abilene-zhang-5min-20040519-0315.txt,584.81481
demandMatrix-abilene-zhang-5min-20040519-0320.txt,567.7417340000001
demandMatrix-abilene-zhang-5min-20040519-0325.txt,538.225237
demandMatrix-abilene-zhang-5min-20040519-0330.txt,575.325284
demandMatrix-abilene-zhang-5min-20040519-0335.txt,528.564895
demandMatrix-abilene-zhang-5min-20040519-0340.txt,549.569359
demandMatrix-abilene-zhang-5min-20040519-0345.txt,553.5295570000001
demandMatrix-abilene-zhang-5min-20040519-0350.txt,547.9413300000001
demandMatrix-abilene-zhang-5min-20040519-0355.txt,565.4652829999999
demandMatrix-abilene-zhang-5min-20040519-0400.txt,604.457996
demandMatrix-abilene-zhang-5min-20040519-0405.txt,562.4077639999999
demandMatrix-abilene-zhang-5min-20040519-0410.txt,529.350699
demandMatrix-abilene-zhang-5min-20040519-0415.txt,530.442333
demandMatrix-abilene-zhang-5min-20040519-0420.txt,581.7279209999999
demandMatrix-abilene-zhang-5min-20040519-0425.txt,529.552385
demandMatrix-abilene-zhang-5min-20040519-0430.txt,570.330403
demandMatrix-abilene-zhang-5min-20040519-0435.txt,522.714266
demandMatrix-abilene-zhang-5min-20040519-0440.txt,552.385183
demandMatrix-abilene-zhang-5min-20040519-0445.txt,562.822316
demandMatrix-abilene-zhang-5min-20040519-0450.txt,577.1345200000001
demandMatrix-abilene-zhang-5min-20040519-0455.txt,526.586547
demandMatrix-abilene-zhang-5min-20040519-0500.txt,558.459163
demandMatrix-abilene-zhang-5min-20040519-0505.txt,564.180354
demandMatrix-abilene-zhang-5min-20040519-0510.txt,552.9786590000001
demandMatrix-abilene-zhang-5min-20040519-0515.txt,524.747093
demandMatrix-abilene-zhang-5min-20040519-0520.txt,553.7025269999999
demandMatrix-abilene-zhang-5min-20040519-0525.txt,528.321143
demandMatrix-abilene-zhang-5min-20040519-0530.txt,541.0049009999999
demandMatrix-abilene-zhang-5min-20040519-0535.txt,537.390476
demandMatrix-abilene-zhang-5min-20040519-0540.txt,545.407853
demandMatrix-abilene-zhang-5min-20040519-0545.txt,538.498391
demandMatrix-abilene-zhang-5min-20040519-0550.txt,568.571197
demandMatrix-abilene-zhang-5min-20040519-0555.txt,531.647265
demandMatrix-abilene-zhang-5min-20040519-0600.txt,545.493564
demandMatrix-abilene-zhang-5min-20040519-0605.txt,535.037942
demandMatrix-abilene-zhang-5min-20040519-0610.txt,539.80296
demandMatrix-abilene-zhang-5min-20040519-0615.txt,551.6235710000001
demandMatrix-abilene-zhang-5min-20040519-0620.txt,550.055351
demandMatrix-abilene-zhang-5min-20040519-0625.txt,529.554888
demandMatrix-abilene-zhang-5min-20040519-0630.txt,587.107923
demandMatrix-abilene-zhang-5min-20040519-0635.txt,560.9178939999999
demandMatrix-abilene-zhang-5min-20040519-0640.txt,564.408251
demandMatrix-abilene-zhang-5min-20040519-0645.txt,572.241712
demandMatrix-abilene-zhang-5min-20040519-0650.txt,534.06776
demandMatrix-abilene-zhang-5min-20040519-0655.txt,516.730602
demandMatrix-abilene-zhang-5min-20040519-0700.txt,541.2022000000001
demandMatrix-abilene-zhang-5min-20040519-0705.txt,566.946956
demandMatrix-abilene-zhang-5min-20040519-0710.txt,542.5912490000001
demandMatrix-abilene-zhang-5min-20040519-0715.txt,520.345809
demandMatrix-abilene-zhang-5min-20040519-0720.txt,553.091682
demandMatrix-abilene-zhang-5min-20040519-0725.txt,539.49389
demandMatrix-abilene-zhang-5min-20040519-0730.txt,573.059784
demandMatrix-abilene-zhang-5min-20040519-0735.txt,528.170031
demandMatrix-abilene-zhang-5min-20040519-0740.txt,548.594359
demandMatrix-abilene-zhang-5min-20040519-0745.txt,508.6772720000001
demandMatrix-abilene-zhang-5min-20040519-0750.txt,515.075116
demandMatrix-abilene-zhang-5min-20040519-0755.txt,478.012564
demandMatrix-abilene-zhang-5min-20040519-0800.txt,552.1050740000001
demandMatrix-abilene-zhang-5min-20040519-0805.txt,522.992167
demandMatrix-abilene-zhang-5min-20040519-0810.txt,510.391521
demandMatrix-abilene-zhang-5min-20040519-0815.txt,504.79161
demandMatrix-abilene-zhang-5min-20040519-0820.txt,521.153647
demandMatrix-abilene-zhang-5min-20040519-0825.txt,511.5330419999999
demandMatrix-abilene-zhang-5min-20040519-0830.txt,540.954644
demandMatrix-abilene-zhang-5min-20040519-0835.txt,521.991365
demandMatrix-abilene-zhang-5min-20040519-0840.txt,505.76602399999996
demandMatrix-abilene-zhang-5min-20040519-0845.txt,495.680513
demandMatrix-abilene-zhang-5min-20040519-0850.txt,513.8219009999999
demandMatrix-abilene-zhang-5min-20040519-0855.txt,514.410754
demandMatrix-abilene-zhang-5min-20040519-0900.txt,514.195121
demandMatrix-abilene-zhang-5min-20040519-0905.txt,474.216611
demandMatrix-abilene-zhang-5min-20040519-0910.txt,496.59454500000004
demandMatrix-abilene-zhang-5min-20040519-0915.txt,515.437904
demandMatrix-abilene-zhang-5min-20040519-0920.txt,527.273262
demandMatrix-abilene-zhang-5min-20040519-0925.txt,493.2973790000001
demandMatrix-abilene-zhang-5min-20040519-0930.txt,509.079109
demandMatrix-abilene-zhang-5min-20040519-0935.txt,509.412153
demandMatrix-abilene-zhang-5min-20040519-0940.txt,490.60982400000006
demandMatrix-abilene-zhang-5min-20040519-0945.txt,499.088971
demandMatrix-abilene-zhang-5min-20040519-0950.txt,498.410613
demandMatrix-abilene-zhang-5min-20040519-0955.txt,464.019401
demandMatrix-abilene-zhang-5min-20040519-1000.txt,488.555207
demandMatrix-abilene-zhang-5min-20040519-1005.txt,494.585235
demandMatrix-abilene-zhang-5min-20040519-1010.txt,489.85833599999995
demandMatrix-abilene-zhang-5min-20040519-1015.txt,477.664175
demandMatrix-abilene-zhang-5min-20040519-1020.txt,484.884373
demandMatrix-abilene-zhang-5min-20040519-1025.txt,479.79661699999997
demandMatrix-abilene-zhang-5min-20040519-1030.txt,507.35536700000006
demandMatrix-abilene-zhang-5min-20040519-1035.txt,461.28421000000003
demandMatrix-abilene-zhang-5min-20040519-1040.txt,470.12720699999994
demandMatrix-abilene-zhang-5min-20040519-1045.txt,464.350465
demandMatrix-abilene-zhang-5min-20040519-1050.txt,508.04706999999996
demandMatrix-abilene-zhang-5min-20040519-1055.txt,458.56853800000005
demandMatrix-abilene-zhang-5min-20040519-1100.txt,480.312474
demandMatrix-abilene-zhang-5min-20040519-1105.txt,464.21872800000006
demandMatrix-abilene-zhang-5min-20040519-1110.txt,442.880016
demandMatrix-abilene-zhang-5min-20040519-1115.txt,454.415073
demandMatrix-abilene-zhang-5min-20040519-1120.txt,455.32657599999993
demandMatrix-abilene-zhang-5min-20040519-1125.txt,447.93980300000004
demandMatrix-abilene-zhang-5min-20040519-1130.txt,475.98855299999997
demandMatrix-abilene-zhang-5min-20040519-1135.txt,457.84214899999995
demandMatrix-abilene-zhang-5min-20040519-1140.txt,415.116123
demandMatrix-abilene-zhang-5min-20040519-1145.txt,446.36918
demandMatrix-abilene-zhang-5min-20040519-1150.txt,490.73579100000006
