source,NYCMng,,,
demandMatrix-abilene-zhang-5min-20040806-0425.txt,220.528145,,,
demandMatrix-abilene-zhang-5min-20040806-0430.txt,219.48087199999998,,,
demandMatrix-abilene-zhang-5min-20040806-0435.txt,212.46626600000002,,,
demandMatrix-abilene-zhang-5min-20040806-0440.txt,211.30354699999998,,,
demandMatrix-abilene-zhang-5min-20040806-0445.txt,230.42695600000002,,,
demandMatrix-abilene-zhang-5min-20040806-0450.txt,219.51788699999997,,,
demandMatrix-abilene-zhang-5min-20040806-0455.txt,232.009522,,,
demandMatrix-abilene-zhang-5min-20040806-0500.txt,207.755967,,,
demandMatrix-abilene-zhang-5min-20040806-0505.txt,201.262734,,,
demandMatrix-abilene-zhang-5min-20040806-0510.txt,205.90064,,,
demandMatrix-abilene-zhang-5min-20040806-0515.txt,202.316445,,,
demandMatrix-abilene-zhang-5min-20040806-0520.txt,211.262509,,,
demandMatrix-abilene-zhang-5min-20040806-0525.txt,213.922301,,,
demandMatrix-abilene-zhang-5min-20040806-0530.txt,226.68452899999997,,,
demandMatrix-abilene-zhang-5min-20040806-0535.txt,232.05584499999998,,,
demandMatrix-abilene-zhang-5min-20040806-0540.txt,226.92422900000003,,,
demandMatrix-abilene-zhang-5min-20040806-0545.txt,233.75635700000004,,,
demandMatrix-abilene-zhang-5min-20040806-0550.txt,220.14202699999998,,,
demandMatrix-abilene-zhang-5min-20040806-0555.txt,212.565898,,,
demandMatrix-abilene-zhang-5min-20040806-0600.txt,228.831043,,,
demandMatrix-abilene-zhang-5min-20040806-0605.txt,221.358792,,,
demandMatrix-abilene-zhang-5min-20040806-0610.txt,220.151735,,,
demandMatrix-abilene-zhang-5min-20040806-0615.txt,228.23767899999996,,,
demandMatrix-abilene-zhang-5min-20040806-0620.txt,221.41472099999996,,,
demandMatrix-abilene-zhang-5min-20040806-0625.txt,214.25538200000003,,,
demandMatrix-abilene-zhang-5min-20040806-0630.txt,216.73719300000002,,,
demandMatrix-abilene-zhang-5min-20040806-0635.txt,214.020643,,,
demandMatrix-abilene-zhang-5min-20040806-0640.txt,195.50071100000002,,,
demandMatrix-abilene-zhang-5min-20040806-0645.txt,221.10256099999998,,,
demandMatrix-abilene-zhang-5min-20040806-0650.txt,231.73717699999997,,,
demandMatrix-abilene-zhang-5min-20040806-0655.txt,223.74302500000002,,,
demandMatrix-abilene-zhang-5min-20040806-0700.txt,227.22961800000002,,,
demandMatrix-abilene-zhang-5min-20040806-0705.txt,224.331347,,,
demandMatrix-abilene-zhang-5min-20040806-0710.txt,213.887021,,,
demandMatrix-abilene-zhang-5min-20040806-0715.txt,215.367548,,,
demandMatrix-abilene-zhang-5min-20040806-0720.txt,222.29147,,,
demandMatrix-abilene-zhang-5min-20040806-0725.txt,209.92575300000001,,,
demandMatrix-abilene-zhang-5min-20040806-0730.txt,225.273325,,,
demandMatrix-abilene-zhang-5min-20040806-0735.txt,217.043627,,,
demandMatrix-abilene-zhang-5min-20040806-0740.txt,192.46561799999998,,,
demandMatrix-abilene-zhang-5min-20040806-0745.txt,216.262853,,,
demandMatrix-abilene-zhang-5min-20040806-0750.txt,217.95475299999998,,,
demandMatrix-abilene-zhang-5min-20040806-0755.txt,207.08817700000003,,,
demandMatrix-abilene-zhang-5min-20040806-0800.txt,220.11067699999998,,,
demandMatrix-abilene-zhang-5min-20040806-0805.txt,238.430506,,,
demandMatrix-abilene-zhang-5min-20040806-0810.txt,231.919478,,,
demandMatrix-abilene-zhang-5min-20040806-0815.txt,226.036312,,,
demandMatrix-abilene-zhang-5min-20040806-0820.txt,229.92252599999998,,,
demandMatrix-abilene-zhang-5min-20040806-0825.txt,230.922437,,,
demandMatrix-abilene-zhang-5min-20040806-0830.txt,223.785086,,,
demandMatrix-abilene-zhang-5min-20040806-0835.txt,227.312325,,,
demandMatrix-abilene-zhang-5min-20040806-0840.txt,204.11869299999998,,,
demandMatrix-abilene-zhang-5min-20040806-0845.txt,215.16581599999998,,,
demandMatrix-abilene-zhang-5min-20040806-0850.txt,213.748263,,,
demandMatrix-abilene-zhang-5min-20040806-0855.txt,208.189755,,,
demandMatrix-abilene-zhang-5min-20040806-0900.txt,218.69461400000006,,,
demandMatrix-abilene-zhang-5min-20040806-0905.txt,221.530739,,,
demandMatrix-abilene-zhang-5min-20040806-0910.txt,212.071435,,,
demandMatrix-abilene-zhang-5min-20040806-0915.txt,201.72311899999997,,,
demandMatrix-abilene-zhang-5min-20040806-0920.txt,213.612387,,,
demandMatrix-abilene-zhang-5min-20040806-0925.txt,245.05622000000002,,,
demandMatrix-abilene-zhang-5min-20040806-0930.txt,219.833531,,,
demandMatrix-abilene-zhang-5min-20040806-0935.txt,234.87315499999997,,,
demandMatrix-abilene-zhang-5min-20040806-0940.txt,222.119926,,,
demandMatrix-abilene-zhang-5min-20040806-0945.txt,223.39174,,,
demandMatrix-abilene-zhang-5min-20040806-0950.txt,242.527311,,,
demandMatrix-abilene-zhang-5min-20040806-0955.txt,215.570322,,,
demandMatrix-abilene-zhang-5min-20040806-1000.txt,234.063325,,,
demandMatrix-abilene-zhang-5min-20040806-1005.txt,225.009008,,,
demandMatrix-abilene-zhang-5min-20040806-1010.txt,223.40501600000002,,,
demandMatrix-abilene-zhang-5min-20040806-1015.txt,233.461234,,,
demandMatrix-abilene-zhang-5min-20040806-1020.txt,220.925321,,,
demandMatrix-abilene-zhang-5min-20040806-1025.txt,229.870121,,,
demandMatrix-abilene-zhang-5min-20040806-1030.txt,219.081048,,,
demandMatrix-abilene-zhang-5min-20040806-1035.txt,223.617087,,,
demandMatrix-abilene-zhang-5min-20040806-1040.txt,231.45972999999998,,,
demandMatrix-abilene-zhang-5min-20040806-1045.txt,228.305112,,,
demandMatrix-abilene-zhang-5min-20040806-1050.txt,196.512993,,,
demandMatrix-abilene-zhang-5min-20040806-1055.txt,202.91593200000003,,,
demandMatrix-abilene-zhang-5min-20040806-1100.txt,195.951708,,,
demandMatrix-abilene-zhang-5min-20040806-1105.txt,182.47614499999997,,,
demandMatrix-abilene-zhang-5min-20040806-1110.txt,186.324557,,,
demandMatrix-abilene-zhang-5min-20040806-1115.txt,196.103123,,,
demandMatrix-abilene-zhang-5min-20040806-1120.txt,203.898974,,,
demandMatrix-abilene-zhang-5min-20040806-1125.txt,213.597178,,,
demandMatrix-abilene-zhang-5min-20040806-1130.txt,211.148167,,,
demandMatrix-abilene-zhang-5min-20040806-1135.txt,207.83677300000002,,,
demandMatrix-abilene-zhang-5min-20040806-1140.txt,201.02514200000002,,,
demandMatrix-abilene-zhang-5min-20040806-1145.txt,191.002789,,,
demandMatrix-abilene-zhang-5min-20040806-1150.txt,208.38994,,,
demandMatrix-abilene-zhang-5min-20040806-1155.txt,211.59738,,,
demandMatrix-abilene-zhang-5min-20040806-1200.txt,226.10776499999997,,,
demandMatrix-abilene-zhang-5min-20040806-1205.txt,243.64934,,,
demandMatrix-abilene-zhang-5min-20040806-1210.txt,242.35797300000002,,,
demandMatrix-abilene-zhang-5min-20040806-1215.txt,223.462412,,,
demandMatrix-abilene-zhang-5min-20040806-1220.txt,216.63240299999998,,,
demandMatrix-abilene-zhang-5min-20040806-1225.txt,207.354547,,,
demandMatrix-abilene-zhang-5min-20040806-1230.txt,199.312498,,,
demandMatrix-abilene-zhang-5min-20040806-1235.txt,194.963936,,,
demandMatrix-abilene-zhang-5min-20040806-1240.txt,187.431248,,,
demandMatrix-abilene-zhang-5min-20040806-1245.txt,187.996051,,,
demandMatrix-abilene-zhang-5min-20040806-1250.txt,200.76036599999998,,,
demandMatrix-abilene-zhang-5min-20040806-1255.txt,202.821308,,,
demandMatrix-abilene-zhang-5min-20040806-1300.txt,218.26525399999997,,,
demandMatrix-abilene-zhang-5min-20040806-1305.txt,219.66425700000002,,,
demandMatrix-abilene-zhang-5min-20040806-1310.txt,222.047194,,,
demandMatrix-abilene-zhang-5min-20040806-1315.txt,241.039107,,,
demandMatrix-abilene-zhang-5min-20040806-1320.txt,246.55336400000002,,,
demandMatrix-abilene-zhang-5min-20040806-1325.txt,254.60679899999997,,,
demandMatrix-abilene-zhang-5min-20040806-1330.txt,273.77687199999997,,,
demandMatrix-abilene-zhang-5min-20040806-1335.txt,290.76019,,,
demandMatrix-abilene-zhang-5min-20040806-1340.txt,263.902803,,,
demandMatrix-abilene-zhang-5min-20040806-1345.txt,285.494016,,,
demandMatrix-abilene-zhang-5min-20040806-1350.txt,291.35574399999996,,,
demandMatrix-abilene-zhang-5min-20040806-1355.txt,288.017425,,,
demandMatrix-abilene-zhang-5min-20040806-1400.txt,295.63064099999997,,,
demandMatrix-abilene-zhang-5min-20040806-1405.txt,287.492131,,,
demandMatrix-abilene-zhang-5min-20040806-1410.txt,287.372972,,,
demandMatrix-abilene-zhang-5min-20040806-1415.txt,300.98942,,,
demandMatrix-abilene-zhang-5min-20040806-1420.txt,293.88523,,,
demandMatrix-abilene-zhang-5min-20040806-1425.txt,289.529846,,,
demandMatrix-abilene-zhang-5min-20040806-1430.txt,290.64866,,,
demandMatrix-abilene-zhang-5min-20040806-1435.txt,288.023947,,,
demandMatrix-abilene-zhang-5min-20040806-1440.txt,297.004642,,,
demandMatrix-abilene-zhang-5min-20040806-1445.txt,306.786622,,,
demandMatrix-abilene-zhang-5min-20040806-1450.txt,296.066398,,,
demandMatrix-abilene-zhang-5min-20040806-1455.txt,321.656389,,,
demandMatrix-abilene-zhang-5min-20040806-1500.txt,316.438799,,,
demandMatrix-abilene-zhang-5min-20040806-1505.txt,315.965732,,,
demandMatrix-abilene-zhang-5min-20040806-1510.txt,332.874881,,,
demandMatrix-abilene-zhang-5min-20040806-1515.txt,308.263634,,,
demandMatrix-abilene-zhang-5min-20040806-1520.txt,307.329239,,,
demandMatrix-abilene-zhang-5min-20040806-1525.txt,322.66707099999996,,,
demandMatrix-abilene-zhang-5min-20040806-1530.txt,330.888145,,,
demandMatrix-abilene-zhang-5min-20040806-1535.txt,333.758644,,,
demandMatrix-abilene-zhang-5min-20040806-1540.txt,339.96215399999994,,,
demandMatrix-abilene-zhang-5min-20040806-1545.txt,316.793728,,,
demandMatrix-abilene-zhang-5min-20040806-1550.txt,310.54138200000006,,,
demandMatrix-abilene-zhang-5min-20040806-1555.txt,318.11507800000004,,,
demandMatrix-abilene-zhang-5min-20040806-1600.txt,335.5432,,,
demandMatrix-abilene-zhang-5min-20040806-1605.txt,327.563399,,,
demandMatrix-abilene-zhang-5min-20040806-1610.txt,330.603629,,,
demandMatrix-abilene-zhang-5min-20040806-1615.txt,338.052997,,,
demandMatrix-abilene-zhang-5min-20040806-1620.txt,322.151011,,,
demandMatrix-abilene-zhang-5min-20040806-1625.txt,324.142965,,,
demandMatrix-abilene-zhang-5min-20040806-1630.txt,299.05276,,,
demandMatrix-abilene-zhang-5min-20040806-1635.txt,312.75265,,,
demandMatrix-abilene-zhang-5min-20040806-1640.txt,298.063967,,,
demandMatrix-abilene-zhang-5min-20040806-1645.txt,298.23542999999995,,,
demandMatrix-abilene-zhang-5min-20040806-1650.txt,290.85179000000005,,,
demandMatrix-abilene-zhang-5min-20040806-1655.txt,292.920651,,,
demandMatrix-abilene-zhang-5min-20040806-1700.txt,325.20861,,,
demandMatrix-abilene-zhang-5min-20040806-1705.txt,314.171668,,,
demandMatrix-abilene-zhang-5min-20040806-1710.txt,294.478485,,,
demandMatrix-abilene-zhang-5min-20040806-1715.txt,312.678396,,,
demandMatrix-abilene-zhang-5min-20040806-1720.txt,322.393147,,,
demandMatrix-abilene-zhang-5min-20040806-1725.txt,312.70818099999997,,,
demandMatrix-abilene-zhang-5min-20040806-1730.txt,325.373375,,,
demandMatrix-abilene-zhang-5min-20040806-1735.txt,320.58423400000004,,,
demandMatrix-abilene-zhang-5min-20040806-1740.txt,312.78547900000007,,,
demandMatrix-abilene-zhang-5min-20040806-1745.txt,297.794763,,,
demandMatrix-abilene-zhang-5min-20040806-1750.txt,328.468712,,,
demandMatrix-abilene-zhang-5min-20040806-1755.txt,338.88777999999996,,,
demandMatrix-abilene-zhang-5min-20040806-1800.txt,339.561439,,,
demandMatrix-abilene-zhang-5min-20040806-1805.txt,361.803644,,,
demandMatrix-abilene-zhang-5min-20040806-1810.txt,350.351436,,,
demandMatrix-abilene-zhang-5min-20040806-1815.txt,356.81458499999997,,,
demandMatrix-abilene-zhang-5min-20040806-1820.txt,359.165515,,,
demandMatrix-abilene-zhang-5min-20040806-1825.txt,356.931516,,,
demandMatrix-abilene-zhang-5min-20040806-1830.txt,350.773444,,,
demandMatrix-abilene-zhang-5min-20040806-1835.txt,325.38394400000004,,,
demandMatrix-abilene-zhang-5min-20040806-1840.txt,348.049532,,,
demandMatrix-abilene-zhang-5min-20040806-1845.txt,338.717587,,,
demandMatrix-abilene-zhang-5min-20040806-1850.txt,379.402874,,,
demandMatrix-abilene-zhang-5min-20040806-1855.txt,433.15828000000005,,,
demandMatrix-abilene-zhang-5min-20040806-1900.txt,450.144763,,,
demandMatrix-abilene-zhang-5min-20040806-1905.txt,401.634677,,,
demandMatrix-abilene-zhang-5min-20040806-1910.txt,372.144247,,,
demandMatrix-abilene-zhang-5min-20040806-1915.txt,368.045285,,,
demandMatrix-abilene-zhang-5min-20040806-1920.txt,358.043751,,,
demandMatrix-abilene-zhang-5min-20040806-1925.txt,347.43310899999994,,,
demandMatrix-abilene-zhang-5min-20040806-1930.txt,328.88651300000004,,,
demandMatrix-abilene-zhang-5min-20040806-1935.txt,328.43919999999997,,,
demandMatrix-abilene-zhang-5min-20040806-1940.txt,319.09047400000003,,,
demandMatrix-abilene-zhang-5min-20040806-1945.txt,328.47724800000003,,,
demandMatrix-abilene-zhang-5min-20040806-1950.txt,360.790541,,,
demandMatrix-abilene-zhang-5min-20040806-1955.txt,327.302472,,,
demandMatrix-abilene-zhang-5min-20040806-2000.txt,315.292781,,,
demandMatrix-abilene-zhang-5min-20040806-2005.txt,313.171045,,,
demandMatrix-abilene-zhang-5min-20040806-2010.txt,306.127071,,,
demandMatrix-abilene-zhang-5min-20040806-2015.txt,324.806443,,,
demandMatrix-abilene-zhang-5min-20040806-2020.txt,324.108599,,,
demandMatrix-abilene-zhang-5min-20040806-2025.txt,318.32930500000003,,,
demandMatrix-abilene-zhang-5min-20040806-2030.txt,325.958431,,,
demandMatrix-abilene-zhang-5min-20040806-2035.txt,321.515431,,,
demandMatrix-abilene-zhang-5min-20040806-2040.txt,316.320424,,,
demandMatrix-abilene-zhang-5min-20040806-2045.txt,322.42826,,,
demandMatrix-abilene-zhang-5min-20040806-2050.txt,335.640578,,,
demandMatrix-abilene-zhang-5min-20040806-2055.txt,344.759142,,,
demandMatrix-abilene-zhang-5min-20040806-2100.txt,346.298566,,,
demandMatrix-abilene-zhang-5min-20040806-2105.txt,335.124546,,,
demandMatrix-abilene-zhang-5min-20040806-2110.txt,348.354737,,,
demandMatrix-abilene-zhang-5min-20040806-2115.txt,335.606069,,,
demandMatrix-abilene-zhang-5min-20040806-2120.txt,354.374446,,,
demandMatrix-abilene-zhang-5min-20040806-2125.txt,339.38785499999994,,,
demandMatrix-abilene-zhang-5min-20040806-2130.txt,330.16380499999997,,,
demandMatrix-abilene-zhang-5min-20040806-2135.txt,327.437841,,,
demandMatrix-abilene-zhang-5min-20040806-2140.txt,314.636165,,,
demandMatrix-abilene-zhang-5min-20040806-2145.txt,354.2849,,,
demandMatrix-abilene-zhang-5min-20040806-2150.txt,338.880271,,,
demandMatrix-abilene-zhang-5min-20040806-2155.txt,327.83237500000007,,,
demandMatrix-abilene-zhang-5min-20040806-2200.txt,322.41557600000004,,,
demandMatrix-abilene-zhang-5min-20040806-2205.txt,309.432546,,,
demandMatrix-abilene-zhang-5min-20040806-2210.txt,314.353487,,,
demandMatrix-abilene-zhang-5min-20040806-2215.txt,316.967541,,,
demandMatrix-abilene-zhang-5min-20040806-2220.txt,295.145486,,,
demandMatrix-abilene-zhang-5min-20040806-2225.txt,282.62849800000004,,,
demandMatrix-abilene-zhang-5min-20040806-2230.txt,276.089721,,,
demandMatrix-abilene-zhang-5min-20040806-2235.txt,280.364962,,,
demandMatrix-abilene-zhang-5min-20040806-2240.txt,294.347996,,,
demandMatrix-abilene-zhang-5min-20040806-2245.txt,294.960817,,,
demandMatrix-abilene-zhang-5min-20040806-2250.txt,340.419452,,,
demandMatrix-abilene-zhang-5min-20040806-2255.txt,331.56220299999995,,,
demandMatrix-abilene-zhang-5min-20040806-2300.txt,322.46760200000006,,,
demandMatrix-abilene-zhang-5min-20040806-2305.txt,309.204965,,,
demandMatrix-abilene-zhang-5min-20040806-2310.txt,315.995367,,,
demandMatrix-abilene-zhang-5min-20040806-2315.txt,302.24304,,,
demandMatrix-abilene-zhang-5min-20040806-2320.txt,271.78470999999996,,,
demandMatrix-abilene-zhang-5min-20040806-2325.txt,277.034734,,,
demandMatrix-abilene-zhang-5min-20040806-2330.txt,265.77811899999995,,,
demandMatrix-abilene-zhang-5min-20040806-2335.txt,247.63753300000002,,,
demandMatrix-abilene-zhang-5min-20040806-2340.txt,232.71776499999999,,,
demandMatrix-abilene-zhang-5min-20040806-2345.txt,232.044556,,,
demandMatrix-abilene-zhang-5min-20040806-2350.txt,245.262935,,,
demandMatrix-abilene-zhang-5min-20040806-2355.txt,246.05947600000002,,,
demandMatrix-abilene-zhang-5min-20040807-0000.txt,264.828258,,,
demandMatrix-abilene-zhang-5min-20040807-0005.txt,281.83751,,,
demandMatrix-abilene-zhang-5min-20040807-0010.txt,270.184819,,,
demandMatrix-abilene-zhang-5min-20040807-0015.txt,256.647173,,,
demandMatrix-abilene-zhang-5min-20040807-0020.txt,258.64379299999996,,,
demandMatrix-abilene-zhang-5min-20040807-0025.txt,268.88029,,,
demandMatrix-abilene-zhang-5min-20040807-0030.txt,269.976788,,,
demandMatrix-abilene-zhang-5min-20040807-0035.txt,256.175451,,,
demandMatrix-abilene-zhang-5min-20040807-0040.txt,245.98982,,,
demandMatrix-abilene-zhang-5min-20040807-0045.txt,242.087344,,,
demandMatrix-abilene-zhang-5min-20040807-0050.txt,241.02806800000002,,,
demandMatrix-abilene-zhang-5min-20040807-0055.txt,238.95284499999997,,,
demandMatrix-abilene-zhang-5min-20040807-0100.txt,243.22793899999996,,,
demandMatrix-abilene-zhang-5min-20040807-0105.txt,235.08632899999998,,,
demandMatrix-abilene-zhang-5min-20040807-0110.txt,220.970304,,,
demandMatrix-abilene-zhang-5min-20040807-0115.txt,235.04200299999997,,,
demandMatrix-abilene-zhang-5min-20040807-0120.txt,244.09739399999998,,,
demandMatrix-abilene-zhang-5min-20040807-0125.txt,260.983997,,,
demandMatrix-abilene-zhang-5min-20040807-0130.txt,254.84387500000003,,,
demandMatrix-abilene-zhang-5min-20040807-0135.txt,257.10993099999996,,,
demandMatrix-abilene-zhang-5min-20040807-0140.txt,241.439872,,,
demandMatrix-abilene-zhang-5min-20040807-0145.txt,230.91965199999996,,,
demandMatrix-abilene-zhang-5min-20040807-0150.txt,247.245323,,,
demandMatrix-abilene-zhang-5min-20040807-0155.txt,242.71401500000002,,,
demandMatrix-abilene-zhang-5min-20040807-0200.txt,245.47069199999999,,,
demandMatrix-abilene-zhang-5min-20040807-0205.txt,239.81594000000004,,,
demandMatrix-abilene-zhang-5min-20040807-0210.txt,242.714578,,,
demandMatrix-abilene-zhang-5min-20040807-0215.txt,240.591258,,,
demandMatrix-abilene-zhang-5min-20040807-0220.txt,242.607581,,,
demandMatrix-abilene-zhang-5min-20040807-0225.txt,252.28129199999998,,,
demandMatrix-abilene-zhang-5min-20040807-0230.txt,250.956539,,,
demandMatrix-abilene-zhang-5min-20040807-0235.txt,257.80551,,,
demandMatrix-abilene-zhang-5min-20040807-0240.txt,230.364869,,,
demandMatrix-abilene-zhang-5min-20040807-0245.txt,244.12328900000003,,,
demandMatrix-abilene-zhang-5min-20040807-0250.txt,257.541242,,,
demandMatrix-abilene-zhang-5min-20040807-0255.txt,238.29166400000005,,,
demandMatrix-abilene-zhang-5min-20040807-0300.txt,239.839222,,,
demandMatrix-abilene-zhang-5min-20040807-0305.txt,276.684748,,,
demandMatrix-abilene-zhang-5min-20040807-0310.txt,264.251168,,,
demandMatrix-abilene-zhang-5min-20040807-0315.txt,271.95243500000004,,,
demandMatrix-abilene-zhang-5min-20040807-0320.txt,278.75919600000003,,,
demandMatrix-abilene-zhang-5min-20040807-0325.txt,274.892089,,,
demandMatrix-abilene-zhang-5min-20040807-0330.txt,269.775048,,,
demandMatrix-abilene-zhang-5min-20040807-0335.txt,249.99252099999995,,,
demandMatrix-abilene-zhang-5min-20040807-0340.txt,206.96667,,,
demandMatrix-abilene-zhang-5min-20040807-0345.txt,237.03686900000002,,,
demandMatrix-abilene-zhang-5min-20040807-0350.txt,228.99245200000001,,,
demandMatrix-abilene-zhang-5min-20040807-0355.txt,221.99487299999998,,,
demandMatrix-abilene-zhang-5min-20040807-0400.txt,257.287901,,,
demandMatrix-abilene-zhang-5min-20040807-0405.txt,242.94462499999997,,,
demandMatrix-abilene-zhang-5min-20040807-0410.txt,235.26340200000004,,,
demandMatrix-abilene-zhang-5min-20040807-0415.txt,244.247498,,,
demandMatrix-abilene-zhang-5min-20040807-0420.txt,242.235059,,,
demandMatrix-abilene-zhang-5min-20040807-0425.txt,240.278997,,,
demandMatrix-abilene-zhang-5min-20040807-0430.txt,239.63084,,,
demandMatrix-abilene-zhang-5min-20040807-0435.txt,229.20263,,,
demandMatrix-abilene-zhang-5min-20040807-0440.txt,223.54665100000003,,,
demandMatrix-abilene-zhang-5min-20040807-0445.txt,219.676947,,,
demandMatrix-abilene-zhang-5min-20040807-0450.txt,235.74040599999998,,,
demandMatrix-abilene-zhang-5min-20040807-0455.txt,234.41270400000002,,,
demandMatrix-abilene-zhang-5min-20040807-0500.txt,249.56086599999998,,,
demandMatrix-abilene-zhang-5min-20040807-0505.txt,243.986173,,,
demandMatrix-abilene-zhang-5min-20040807-0510.txt,243.36570300000002,,,
demandMatrix-abilene-zhang-5min-20040807-0515.txt,242.98766999999998,,,
demandMatrix-abilene-zhang-5min-20040807-0520.txt,233.471558,,,
demandMatrix-abilene-zhang-5min-20040807-0525.txt,227.14851399999998,,,
demandMatrix-abilene-zhang-5min-20040807-0530.txt,225.217551,,,
demandMatrix-abilene-zhang-5min-20040807-0535.txt,227.734148,,,
demandMatrix-abilene-zhang-5min-20040807-0540.txt,204.700638,,,
demandMatrix-abilene-zhang-5min-20040807-0545.txt,220.91909500000003,,,
